Person,Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
Bob,2024-03-24,Bob Workout,1h,Squat (Barbell),1,139.12,6,0,0,Lorem ipsum dolor sit amet,,9.0
Bob,2024-03-25,Bob Workout,1h,Squat (Barbell),1,139.97,8,0,0,Lorem ipsum dolor sit amet,,6.8
Bob,2024-03-26,Bob Workout,1h,Squat (Barbell),1,140.7,7,0,0,Lorem ipsum dolor sit amet,,8.7
Bob,2024-03-27,Bob Workout,1h,Squat (Barbell),1,141.66,8,0,0,Lorem ipsum dolor sit amet,,8.2
Bob,2024-03-28,Bob Workout,1h,Squat (Barbell),1,142.04,6,0,0,Lorem ipsum dolor sit amet,,9.4
Bob,2024-03-29,Bob Workout,1h,Squat (Barbell),1,142.53,5,0,0,Lorem ipsum dolor sit amet,,6.6
Bob,2024-03-30,Bob Workout,1h,Squat (Barbell),1,143.15,10,0,0,Lorem ipsum dolor sit amet,,7.1
Emily,2024-01-01,Emily Workout,1h,Bench Press (Barbell),1,76.92,7,0,0,Lorem ipsum dolor sit amet,,8.9
Emily,2024-01-02,Emily Workout,1h,Bench Press (Barbell),1,77.38,5,0,0,Lorem ipsum dolor sit amet,,6.8
Emily,2024-01-03,Emily Workout,1h,Bench Press (Barbell),1,77.66,9,0,0,Lorem ipsum dolor sit amet,,9.1
Emily,2024-01-04,Emily Workout,1h,Bench Press (Barbell),1,78.19,5,0,0,Lorem ipsum dolor sit amet,,6.0
Emily,2024-01-05,Emily Workout,1h,Bench Press (Barbell),1,78.57,8,0,0,Lorem ipsum dolor sit amet,,7.2
Emily,2024-01-06,Emily Workout,1h,Bench Press (Barbell),1,78.95,5,0,0,Lorem ipsum dolor sit amet,,6.8
Emily,2024-01-07,Emily Workout,1h,Bench Press (Barbell),1,79.35,8,0,0,Lorem ipsum dolor sit amet,,6.2
Emily,2024-01-08,Emily Workout,1h,Bench Press (Barbell),1,79.75,10,0,0,Lorem ipsum dolor sit amet,,7.2
Emily,2024-01-09,Emily Workout,1h,Bench Press (Barbell),1,80.32,7,0,0,Lorem ipsum dolor sit amet,,9.1
Emily,2024-01-10,Emily Workout,1h,Bench Press (Barbell),1,80.82,7,0,0,Lorem ipsum dolor sit amet,,7.8
Emily,2024-01-11,Emily Workout,1h,Bench Press (Barbell),1,81.43,6,0,0,Lorem ipsum dolor sit amet,,9.9
Emily,2024-01-12,Emily Workout,1h,Bench Press (Barbell),1,81.9,8,0,0,Lorem ipsum dolor sit amet,,7.2
Emily,2024-01-13,Emily Workout,1h,Bench Press (Barbell),1,82.42,6,0,0,Lorem ipsum dolor sit amet,,8.0
Emily,2024-01-14,Emily Workout,1h,Bench Press (Barbell),1,82.64,6,0,0,Lorem ipsum dolor sit amet,,9.6
Emily,2024-01-15,Emily Workout,1h,Bench Press (Barbell),1,83.06,7,0,0,Lorem ipsum dolor sit amet,,7.6
Emily,2024-01-16,Emily Workout,1h,Bench Press (Barbell),1,83.36,5,0,0,Lorem ipsum dolor sit amet,,6.5
Emily,2024-01-17,Emily Workout,1h,Bench Press (Barbell),1,83.99,7,0,0,Lorem ipsum dolor sit amet,,6.2
Emily,2024-01-18,Emily Workout,1h,Bench Press (Barbell),1,84.43,7,0,0,Lorem ipsum dolor sit amet,,7.1
Emily,2024-01-19,Emily Workout,1h,Bench Press (Barbell),1,85.02,7,0,0,Lorem ipsum dolor sit amet,,6.5
Emily,2024-01-20,Emily Workout,1h,Bench Press (Barbell),1,85.31,7,0,0,Lorem ipsum dolor sit amet,,6.7
Emily,2024-01-21,Emily Workout,1h,Bench Press (Barbell),1,85.81,7,0,0,Lorem ipsum dolor sit amet,,8.7
Emily,2024-01-22,Emily Workout,1h,Bench Press (Barbell),1,86.46,6,0,0,Lorem ipsum dolor sit amet,,7.4
Emily,2024-01-23,Emily Workout,1h,Bench Press (Barbell),1,86.94,9,0,0,Lorem ipsum dolor sit amet,,6.8
Emily,2024-01-24,Emily Workout,1h,Bench Press (Barbell),1,87.5,9,0,0,Lorem ipsum dolor sit amet,,9.7
Emily,2024-01-25,Emily Workout,1h,Bench Press (Barbell),1,87.99,8,0,0,Lorem ipsum dolor sit amet,,8.2
Emily,2024-01-26,Emily Workout,1h,Bench Press (Barbell),1,88.63,9,0,0,Lorem ipsum dolor sit amet,,7.0
Emily,2024-01-27,Emily Workout,1h,Bench Press (Barbell),1,89.12,6,0,0,Lorem ipsum dolor sit amet,,6.4
Emily,2024-01-28,Emily Workout,1h,Bench Press (Barbell),1,89.55,9,0,0,Lorem ipsum dolor sit amet,,8.3
Emily,2024-01-29,Emily Workout,1h,Bench Press (Barbell),1,89.89,9,0,0,Lorem ipsum dolor sit amet,,6.2
Emily,2024-01-30,Emily Workout,1h,Bench Press (Barbell),1,90.57,6,0,0,Lorem ipsum dolor sit amet,,6.4
Emily,2024-01-31,Emily Workout,1h,Bench Press (Barbell),1,90.87,7,0,0,Lorem ipsum dolor sit amet,,9.1
Emily,2024-02-01,Emily Workout,1h,Bench Press (Barbell),1,91.27,8,0,0,Lorem ipsum dolor sit amet,,8.9
Emily,2024-02-02,Emily Workout,1h,Bench Press (Barbell),1,91.74,7,0,0,Lorem ipsum dolor sit amet,,9.0
Emily,2024-02-03,Emily Workout,1h,Bench Press (Barbell),1,92.38,5,0,0,Lorem ipsum dolor sit amet,,9.4
Emily,2024-02-04,Emily Workout,1h,Bench Press (Barbell),1,93.07,9,0,0,Lorem ipsum dolor sit amet,,7.1
Emily,2024-02-05,Emily Workout,1h,Bench Press (Barbell),1,93.63,5,0,0,Lorem ipsum dolor sit amet,,8.7
Emily,2024-02-06,Emily Workout,1h,Bench Press (Barbell),1,94.09,6,0,0,Lorem ipsum dolor sit amet,,6.3
Emily,2024-02-07,Emily Workout,1h,Bench Press (Barbell),1,94.88,7,0,0,Lorem ipsum dolor sit amet,,9.4
Emily,2024-02-08,Emily Workout,1h,Bench Press (Barbell),1,95.42,9,0,0,Lorem ipsum dolor sit amet,,7.2
Emily,2024-02-09,Emily Workout,1h,Bench Press (Barbell),1,95.92,5,0,0,Lorem ipsum dolor sit amet,,7.3
Emily,2024-02-10,Emily Workout,1h,Bench Press (Barbell),1,96.44,5,0,0,Lorem ipsum dolor sit amet,,6.4
Emily,2024-02-11,Emily Workout,1h,Bench Press (Barbell),1,97.07,9,0,0,Lorem ipsum dolor sit amet,,9.1
Emily,2024-02-12,Emily Workout,1h,Bench Press (Barbell),1,97.66,7,0,0,Lorem ipsum dolor sit amet,,6.7
Emily,2024-02-13,Emily Workout,1h,Bench Press (Barbell),1,98.31,10,0,0,Lorem ipsum dolor sit amet,,9.7
Emily,2024-02-14,Emily Workout,1h,Bench Press (Barbell),1,98.98,9,0,0,Lorem ipsum dolor sit amet,,6.5
Emily,2024-02-15,Emily Workout,1h,Bench Press (Barbell),1,99.73,7,0,0,Lorem ipsum dolor sit amet,,6.7
Emily,2024-02-16,Emily Workout,1h,Bench Press (Barbell),1,100.02,10,0,0,Lorem ipsum dolor sit amet,,9.8
Emily,2024-02-17,Emily Workout,1h,Bench Press (Barbell),1,100.68,6,0,0,Lorem ipsum dolor sit amet,,8.8
Emily,2024-02-18,Emily Workout,1h,Bench Press (Barbell),1,101.17,6,0,0,Lorem ipsum dolor sit amet,,9.2
Emily,2024-02-19,Emily Workout,1h,Bench Press (Barbell),1,101.85,5,0,0,Lorem ipsum dolor sit amet,,6.4
Emily,2024-02-20,Emily Workout,1h,Bench Press (Barbell),1,102.57,9,0,0,Lorem ipsum dolor sit amet,,8.3
Emily,2024-02-21,Emily Workout,1h,Bench Press (Barbell),1,103.43,6,0,0,Lorem ipsum dolor sit amet,,7.1
Emily,2024-02-22,Emily Workout,1h,Bench Press (Barbell),1,103.66,6,0,0,Lorem ipsum dolor sit amet,,6.4
Emily,2024-02-23,Emily Workout,1h,Bench Press (Barbell),1,104.08,7,0,0,Lorem ipsum dolor sit amet,,7.0
Emily,2024-02-24,Emily Workout,1h,Bench Press (Barbell),1,104.93,6,0,0,Lorem ipsum dolor sit amet,,8.6
Emily,2024-02-25,Emily Workout,1h,Bench Press (Barbell),1,105.62,10,0,0,Lorem ipsum dolor sit amet,,6.2
Emily,2024-02-26,Emily Workout,1h,Bench Press (Barbell),1,106.18,5,0,0,Lorem ipsum dolor sit amet,,9.3
Emily,2024-02-27,Emily Workout,1h,Bench Press (Barbell),1,106.64,10,0,0,Lorem ipsum dolor sit amet,,7.9
Emily,2024-02-28,Emily Workout,1h,Bench Press (Barbell),1,107.47,5,0,0,Lorem ipsum dolor sit amet,,9.8
Emily,2024-02-29,Emily Workout,1h,Bench Press (Barbell),1,108.42,9,0,0,Lorem ipsum dolor sit amet,,7.8
Emily,2024-03-01,Emily Workout,1h,Bench Press (Barbell),1,109.13,7,0,0,Lorem ipsum dolor sit amet,,8.6
Emily,2024-03-02,Emily Workout,1h,Bench Press (Barbell),1,109.83,10,0,0,Lorem ipsum dolor sit amet,,9.3
Emily,2024-03-03,Emily Workout,1h,Bench Press (Barbell),1,110.71,9,0,0,Lorem ipsum dolor sit amet,,9.4
Emily,2024-03-04,Emily Workout,1h,Bench Press (Barbell),1,111.42,6,0,0,Lorem ipsum dolor sit amet,,9.4
Emily,2024-03-05,Emily Workout,1h,Bench Press (Barbell),1,112.12,5,0,0,Lorem ipsum dolor sit amet,,8.6
Emily,2024-03-06,Emily Workout,1h,Bench Press (Barbell),1,112.84,7,0,0,Lorem ipsum dolor sit amet,,9.0
Emily,2024-03-07,Emily Workout,1h,Bench Press (Barbell),1,113.6,10,0,0,Lorem ipsum dolor sit amet,,7.3
Emily,2024-03-08,Emily Workout,1h,Bench Press (Barbell),1,114.24,7,0,0,Lorem ipsum dolor sit amet,,9.4
Emily,2024-03-09,Emily Workout,1h,Bench Press (Barbell),1,114.95,8,0,0,Lorem ipsum dolor sit amet,,7.7
Emily,2024-03-10,Emily Workout,1h,Bench Press (Barbell),1,115.5,6,0,0,Lorem ipsum dolor sit amet,,8.3
Emily,2024-03-11,Emily Workout,1h,Bench Press (Barbell),1,116.28,6,0,0,Lorem ipsum dolor sit amet,,8.9
Emily,2024-03-12,Emily Workout,1h,Bench Press (Barbell),1,117.09,9,0,0,Lorem ipsum dolor sit amet,,9.4
Emily,2024-03-13,Emily Workout,1h,Bench Press (Barbell),1,117.86,5,0,0,Lorem ipsum dolor sit amet,,8.8
Emily,2024-03-14,Emily Workout,1h,Bench Press (Barbell),1,118.67,7,0,0,Lorem ipsum dolor sit amet,,7.6
Emily,2024-03-15,Emily Workout,1h,Bench Press (Barbell),1,119.29,5,0,0,Lorem ipsum dolor sit amet,,6.4
Emily,2024-03-16,Emily Workout,1h,Bench Press (Barbell),1,119.95,6,0,0,Lorem ipsum dolor sit amet,,7.7
Emily,2024-03-17,Emily Workout,1h,Bench Press (Barbell),1,120.82,9,0,0,Lorem ipsum dolor sit amet,,6.5
Emily,2024-03-18,Emily Workout,1h,Bench Press (Barbell),1,121.31,9,0,0,Lorem ipsum dolor sit amet,,8.3
Emily,2024-03-19,Emily Workout,1h,Bench Press (Barbell),1,122.05,8,0,0,Lorem ipsum dolor sit amet,,7.9
Emily,2024-03-20,Emily Workout,1h,Bench Press (Barbell),1,122.95,10,0,0,Lorem ipsum dolor sit amet,,9.3
Emily,2024-03-21,Emily Workout,1h,Bench Press (Barbell),1,123.68,8,0,0,Lorem ipsum dolor sit amet,,9.2
Emily,2024-03-22,Emily Workout,1h,Bench Press (Barbell),1,124.51,5,0,0,Lorem ipsum dolor sit amet,,7.2
Emily,2024-03-23,Emily Workout,1h,Bench Press (Barbell),1,125.5,7,0,0,Lorem ipsum dolor sit amet,,7.6
Emily,2024-03-24,Emily Workout,1h,Bench Press (Barbell),1,126.41,6,0,0,Lorem ipsum dolor sit amet,,7.0
Emily,2024-03-25,Emily Workout,1h,Bench Press (Barbell),1,126.89,5,0,0,Lorem ipsum dolor sit amet,,6.9
Emily,2024-03-26,Emily Workout,1h,Bench Press (Barbell),1,127.9,6,0,0,Lorem ipsum dolor sit amet,,6.7
Emily,2024-03-27,Emily Workout,1h,Bench Press (Barbell),1,128.62,9,0,0,Lorem ipsum dolor sit amet,,6.0
Emily,2024-03-28,Emily Workout,1h,Bench Press (Barbell),1,129.49,6,0,0,Lorem ipsum dolor sit amet,,6.5
Emily,2024-03-29,Emily Workout,1h,Bench Press (Barbell),1,130.27,5,0,0,Lorem ipsum dolor sit amet,,7.5
Emily,2024-03-30,Emily Workout,1h,Bench Press (Barbell),1,130.7,5,0,0,Lorem ipsum dolor sit amet,,9.7
Emily,2024-01-01,Emily Workout,1h,Deadlift (Barbell),1,73.49,5,0,0,Lorem ipsum dolor sit amet,,9.4
Emily,2024-01-02,Emily Workout,1h,Deadlift (Barbell),1,74.0,7,0,0,Lorem ipsum dolor sit amet,,6.9
Emily,2024-01-03,Emily Workout,1h,Deadlift (Barbell),1,74.52,7,0,0,Lorem ipsum dolor sit amet,,6.8
Emily,2024-01-04,Emily Workout,1h,Deadlift (Barbell),1,74.9,8,0,0,Lorem ipsum dolor sit amet,,6.3
Emily,2024-01-05,Emily Workout,1h,Deadlift (Barbell),1,75.28,10,0,0,Lorem ipsum dolor sit amet,,7.4
Emily,2024-01-06,Emily Workout,1h,Deadlift (Barbell),1,75.74,6,0,0,Lorem ipsum dolor sit amet,,6.3
Emily,2024-01-07,Emily Workout,1h,Deadlift (Barbell),1,76.13,8,0,0,Lorem ipsum dolor sit amet,,9.0
Emily,2024-01-08,Emily Workout,1h,Deadlift (Barbell),1,76.57,7,0,0,Lorem ipsum dolor sit amet,,9.3
Emily,2024-01-09,Emily Workout,1h,Deadlift (Barbell),1,76.97,10,0,0,Lorem ipsum dolor sit amet,,9.6
Emily,2024-01-10,Emily Workout,1h,Deadlift (Barbell),1,77.35,8,0,0,Lorem ipsum dolor sit amet,,8.4
Emily,2024-01-11,Emily Workout,1h,Deadlift (Barbell),1,78.02,8,0,0,Lorem ipsum dolor sit amet,,7.9
Emily,2024-01-12,Emily Workout,1h,Deadlift (Barbell),1,78.47,7,0,0,Lorem ipsum dolor sit amet,,6.4
Emily,2024-01-13,Emily Workout,1h,Deadlift (Barbell),1,78.98,9,0,0,Lorem ipsum dolor sit amet,,9.5
Emily,2024-01-14,Emily Workout,1h,Deadlift (Barbell),1,79.5,6,0,0,Lorem ipsum dolor sit amet,,9.7
Emily,2024-01-15,Emily Workout,1h,Deadlift (Barbell),1,80.01,5,0,0,Lorem ipsum dolor sit amet,,9.5
Emily,2024-01-16,Emily Workout,1h,Deadlift (Barbell),1,80.61,9,0,0,Lorem ipsum dolor sit amet,,8.6
Emily,2024-01-17,Emily Workout,1h,Deadlift (Barbell),1,81.14,9,0,0,Lorem ipsum dolor sit amet,,7.4
Emily,2024-01-18,Emily Workout,1h,Deadlift (Barbell),1,81.54,6,0,0,Lorem ipsum dolor sit amet,,9.0
Emily,2024-01-19,Emily Workout,1h,Deadlift (Barbell),1,82.07,9,0,0,Lorem ipsum dolor sit amet,,6.5
Emily,2024-01-20,Emily Workout,1h,Deadlift (Barbell),1,82.49,6,0,0,Lorem ipsum dolor sit amet,,6.4
Emily,2024-01-21,Emily Workout,1h,Deadlift (Barbell),1,82.84,8,0,0,Lorem ipsum dolor sit amet,,6.4
Emily,2024-01-22,Emily Workout,1h,Deadlift (Barbell),1,83.18,7,0,0,Lorem ipsum dolor sit amet,,8.6
Emily,2024-01-23,Emily Workout,1h,Deadlift (Barbell),1,83.89,5,0,0,Lorem ipsum dolor sit amet,,9.5
Emily,2024-01-24,Emily Workout,1h,Deadlift (Barbell),1,84.5,6,0,0,Lorem ipsum dolor sit amet,,7.4
Emily,2024-01-25,Emily Workout,1h,Deadlift (Barbell),1,84.97,5,0,0,Lorem ipsum dolor sit amet,,8.8
Emily,2024-01-26,Emily Workout,1h,Deadlift (Barbell),1,85.49,8,0,0,Lorem ipsum dolor sit amet,,7.7
Emily,2024-01-27,Emily Workout,1h,Deadlift (Barbell),1,86.35,8,0,0,Lorem ipsum dolor sit amet,,6.1
Emily,2024-01-28,Emily Workout,1h,Deadlift (Barbell),1,87.12,5,0,0,Lorem ipsum dolor sit amet,,6.3
Emily,2024-01-29,Emily Workout,1h,Deadlift (Barbell),1,87.72,7,0,0,Lorem ipsum dolor sit amet,,8.3
Emily,2024-01-30,Emily Workout,1h,Deadlift (Barbell),1,88.56,5,0,0,Lorem ipsum dolor sit amet,,6.3
Emily,2024-01-31,Emily Workout,1h,Deadlift (Barbell),1,89.18,6,0,0,Lorem ipsum dolor sit amet,,9.4
Emily,2024-02-01,Emily Workout,1h,Deadlift (Barbell),1,89.77,7,0,0,Lorem ipsum dolor sit amet,,10.0
Emily,2024-02-02,Emily Workout,1h,Deadlift (Barbell),1,90.42,10,0,0,Lorem ipsum dolor sit amet,,8.0
Emily,2024-02-03,Emily Workout,1h,Deadlift (Barbell),1,91.05,7,0,0,Lorem ipsum dolor sit amet,,8.4
Emily,2024-02-04,Emily Workout,1h,Deadlift (Barbell),1,91.41,6,0,0,Lorem ipsum dolor sit amet,,7.2
Emily,2024-02-05,Emily Workout,1h,Deadlift (Barbell),1,91.87,5,0,0,Lorem ipsum dolor sit amet,,6.1
Emily,2024-02-06,Emily Workout,1h,Deadlift (Barbell),1,92.41,7,0,0,Lorem ipsum dolor sit amet,,9.5
Emily,2024-02-07,Emily Workout,1h,Deadlift (Barbell),1,93.09,7,0,0,Lorem ipsum dolor sit amet,,7.2
Emily,2024-02-08,Emily Workout,1h,Deadlift (Barbell),1,93.73,8,0,0,Lorem ipsum dolor sit amet,,6.4
Emily,2024-02-09,Emily Workout,1h,Deadlift (Barbell),1,94.56,8,0,0,Lorem ipsum dolor sit amet,,9.2
Emily,2024-02-10,Emily Workout,1h,Deadlift (Barbell),1,95.1,5,0,0,Lorem ipsum dolor sit amet,,8.4
Emily,2024-02-11,Emily Workout,1h,Deadlift (Barbell),1,95.83,6,0,0,Lorem ipsum dolor sit amet,,8.0
Emily,2024-02-12,Emily Workout,1h,Deadlift (Barbell),1,96.58,9,0,0,Lorem ipsum dolor sit amet,,9.0
Emily,2024-02-13,Emily Workout,1h,Deadlift (Barbell),1,97.42,7,0,0,Lorem ipsum dolor sit amet,,7.7
Emily,2024-02-14,Emily Workout,1h,Deadlift (Barbell),1,97.97,8,0,0,Lorem ipsum dolor sit amet,,8.6
Emily,2024-02-15,Emily Workout,1h,Deadlift (Barbell),1,98.47,10,0,0,Lorem ipsum dolor sit amet,,6.7
Emily,2024-02-16,Emily Workout,1h,Deadlift (Barbell),1,99.1,10,0,0,Lorem ipsum dolor sit amet,,7.5
Emily,2024-02-17,Emily Workout,1h,Deadlift (Barbell),1,99.78,5,0,0,Lorem ipsum dolor sit amet,,8.5
Emily,2024-02-18,Emily Workout,1h,Deadlift (Barbell),1,100.53,8,0,0,Lorem ipsum dolor sit amet,,7.0
Emily,2024-02-19,Emily Workout,1h,Deadlift (Barbell),1,101.35,6,0,0,Lorem ipsum dolor sit amet,,6.6
Emily,2024-02-20,Emily Workout,1h,Deadlift (Barbell),1,101.91,7,0,0,Lorem ipsum dolor sit amet,,8.5
Emily,2024-02-21,Emily Workout,1h,Deadlift (Barbell),1,103.11,9,0,0,Lorem ipsum dolor sit amet,,7.0
Emily,2024-02-22,Emily Workout,1h,Deadlift (Barbell),1,103.86,5,0,0,Lorem ipsum dolor sit amet,,8.8
Emily,2024-02-23,Emily Workout,1h,Deadlift (Barbell),1,104.07,6,0,0,Lorem ipsum dolor sit amet,,9.0
Emily,2024-02-24,Emily Workout,1h,Deadlift (Barbell),1,104.73,8,0,0,Lorem ipsum dolor sit amet,,6.9
Emily,2024-02-25,Emily Workout,1h,Deadlift (Barbell),1,105.27,10,0,0,Lorem ipsum dolor sit amet,,6.4
Emily,2024-02-26,Emily Workout,1h,Deadlift (Barbell),1,105.88,8,0,0,Lorem ipsum dolor sit amet,,9.8
Emily,2024-02-27,Emily Workout,1h,Deadlift (Barbell),1,106.66,10,0,0,Lorem ipsum dolor sit amet,,9.1
Emily,2024-02-28,Emily Workout,1h,Deadlift (Barbell),1,107.2,6,0,0,Lorem ipsum dolor sit amet,,8.7
Emily,2024-02-29,Emily Workout,1h,Deadlift (Barbell),1,107.9,7,0,0,Lorem ipsum dolor sit amet,,6.1
Emily,2024-03-01,Emily Workout,1h,Deadlift (Barbell),1,108.86,9,0,0,Lorem ipsum dolor sit amet,,9.3
Emily,2024-03-02,Emily Workout,1h,Deadlift (Barbell),1,109.66,7,0,0,Lorem ipsum dolor sit amet,,8.8
Emily,2024-03-03,Emily Workout,1h,Deadlift (Barbell),1,110.49,8,0,0,Lorem ipsum dolor sit amet,,8.7
Emily,2024-03-04,Emily Workout,1h,Deadlift (Barbell),1,111.15,7,0,0,Lorem ipsum dolor sit amet,,7.5
Emily,2024-03-05,Emily Workout,1h,Deadlift (Barbell),1,111.62,9,0,0,Lorem ipsum dolor sit amet,,6.1
Emily,2024-03-06,Emily Workout,1h,Deadlift (Barbell),1,112.58,9,0,0,Lorem ipsum dolor sit amet,,7.4
Emily,2024-03-07,Emily Workout,1h,Deadlift (Barbell),1,113.49,10,0,0,Lorem ipsum dolor sit amet,,8.0
Emily,2024-03-08,Emily Workout,1h,Deadlift (Barbell),1,114.46,8,0,0,Lorem ipsum dolor sit amet,,6.9
Emily,2024-03-09,Emily Workout,1h,Deadlift (Barbell),1,114.85,7,0,0,Lorem ipsum dolor sit amet,,6.8
Emily,2024-03-10,Emily Workout,1h,Deadlift (Barbell),1,115.69,9,0,0,Lorem ipsum dolor sit amet,,9.5
Emily,2024-03-11,Emily Workout,1h,Deadlift (Barbell),1,116.16,8,0,0,Lorem ipsum dolor sit amet,,7.3
Emily,2024-03-12,Emily Workout,1h,Deadlift (Barbell),1,116.91,10,0,0,Lorem ipsum dolor sit amet,,6.1
Emily,2024-03-13,Emily Workout,1h,Deadlift (Barbell),1,117.29,5,0,0,Lorem ipsum dolor sit amet,,7.5
Emily,2024-03-14,Emily Workout,1h,Deadlift (Barbell),1,118.22,8,0,0,Lorem ipsum dolor sit amet,,8.7
Emily,2024-03-15,Emily Workout,1h,Deadlift (Barbell),1,119.01,7,0,0,Lorem ipsum dolor sit amet,,6.9
Emily,2024-03-16,Emily Workout,1h,Deadlift (Barbell),1,119.62,9,0,0,Lorem ipsum dolor sit amet,,6.5
Emily,2024-03-17,Emily Workout,1h,Deadlift (Barbell),1,120.42,10,0,0,Lorem ipsum dolor sit amet,,9.6
Emily,2024-03-18,Emily Workout,1h,Deadlift (Barbell),1,121.1,10,0,0,Lorem ipsum dolor sit amet,,6.2
Emily,2024-03-19,Emily Workout,1h,Deadlift (Barbell),1,121.91,5,0,0,Lorem ipsum dolor sit amet,,9.9
Emily,2024-03-20,Emily Workout,1h,Deadlift (Barbell),1,122.96,8,0,0,Lorem ipsum dolor sit amet,,10.0
Emily,2024-03-21,Emily Workout,1h,Deadlift (Barbell),1,123.71,9,0,0,Lorem ipsum dolor sit amet,,6.4
Emily,2024-03-22,Emily Workout,1h,Deadlift (Barbell),1,124.64,9,0,0,Lorem ipsum dolor sit amet,,8.0
Emily,2024-03-23,Emily Workout,1h,Deadlift (Barbell),1,125.21,6,0,0,Lorem ipsum dolor sit amet,,6.9
Emily,2024-03-24,Emily Workout,1h,Deadlift (Barbell),1,126.44,7,0,0,Lorem ipsum dolor sit amet,,9.3
Emily,2024-03-25,Emily Workout,1h,Deadlift (Barbell),1,127.55,10,0,0,Lorem ipsum dolor sit amet,,9.7
Emily,2024-03-26,Emily Workout,1h,Deadlift (Barbell),1,128.13,10,0,0,Lorem ipsum dolor sit amet,,9.2
Emily,2024-03-27,Emily Workout,1h,Deadlift (Barbell),1,129.16,7,0,0,Lorem ipsum dolor sit amet,,9.5
Emily,2024-03-28,Emily Workout,1h,Deadlift (Barbell),1,130.12,7,0,0,Lorem ipsum dolor sit amet,,6.7
Emily,2024-03-29,Emily Workout,1h,Deadlift (Barbell),1,131.05,10,0,0,Lorem ipsum dolor sit amet,,8.4
Emily,2024-03-30,Emily Workout,1h,Deadlift (Barbell),1,131.9,5,0,0,Lorem ipsum dolor sit amet,,9.3
Emily,2024-01-01,Emily Workout,1h,Squat (Barbell),1,94.03,9,0,0,Lorem ipsum dolor sit amet,,9.3
Emily,2024-01-02,Emily Workout,1h,Squat (Barbell),1,94.3,6,0,0,Lorem ipsum dolor sit amet,,8.6
Emily,2024-01-03,Emily Workout,1h,Squat (Barbell),1,94.65,5,0,0,Lorem ipsum dolor sit amet,,6.1
Emily,2024-01-04,Emily Workout,1h,Squat (Barbell),1,95.02,10,0,0,Lorem ipsum dolor sit amet,,7.2
Emily,2024-01-05,Emily Workout,1h,Squat (Barbell),1,95.34,9,0,0,Lorem ipsum dolor sit amet,,8.0
Emily,2024-01-06,Emily Workout,1h,Squat (Barbell),1,95.75,5,0,0,Lorem ipsum dolor sit amet,,8.7
Emily,2024-01-07,Emily Workout,1h,Squat (Barbell),1,96.12,8,0,0,Lorem ipsum dolor sit amet,,9.9
Emily,2024-01-08,Emily Workout,1h,Squat (Barbell),1,96.64,8,0,0,Lorem ipsum dolor sit amet,,7.3
Emily,2024-01-09,Emily Workout,1h,Squat (Barbell),1,96.99,7,0,0,Lorem ipsum dolor sit amet,,6.2
Emily,2024-01-10,Emily Workout,1h,Squat (Barbell),1,97.38,5,0,0,Lorem ipsum dolor sit amet,,10.0
Emily,2024-01-11,Emily Workout,1h,Squat (Barbell),1,97.79,7,0,0,Lorem ipsum dolor sit amet,,7.9
Emily,2024-01-12,Emily Workout,1h,Squat (Barbell),1,98.29,6,0,0,Lorem ipsum dolor sit amet,,9.1
Emily,2024-01-13,Emily Workout,1h,Squat (Barbell),1,98.67,8,0,0,Lorem ipsum dolor sit amet,,9.6
Emily,2024-01-14,Emily Workout,1h,Squat (Barbell),1,99.18,7,0,0,Lorem ipsum dolor sit amet,,6.8
Emily,2024-01-15,Emily Workout,1h,Squat (Barbell),1,99.71,5,0,0,Lorem ipsum dolor sit amet,,8.6
Emily,2024-01-16,Emily Workout,1h,Squat (Barbell),1,100.01,8,0,0,Lorem ipsum dolor sit amet,,6.5
Emily,2024-01-17,Emily Workout,1h,Squat (Barbell),1,100.45,10,0,0,Lorem ipsum dolor sit amet,,8.0
Emily,2024-01-18,Emily Workout,1h,Squat (Barbell),1,100.7,7,0,0,Lorem ipsum dolor sit amet,,8.0
Emily,2024-01-19,Emily Workout,1h,Squat (Barbell),1,101.15,7,0,0,Lorem ipsum dolor sit amet,,6.8
Emily,2024-01-20,Emily Workout,1h,Squat (Barbell),1,101.65,6,0,0,Lorem ipsum dolor sit amet,,9.5
Emily,2024-01-21,Emily Workout,1h,Squat (Barbell),1,101.9,10,0,0,Lorem ipsum dolor sit amet,,6.1
Emily,2024-01-22,Emily Workout,1h,Squat (Barbell),1,102.44,7,0,0,Lorem ipsum dolor sit amet,,9.4
Emily,2024-01-23,Emily Workout,1h,Squat (Barbell),1,103.04,9,0,0,Lorem ipsum dolor sit amet,,9.7
Emily,2024-01-24,Emily Workout,1h,Squat (Barbell),1,103.4,5,0,0,Lorem ipsum dolor sit amet,,9.0
Emily,2024-01-25,Emily Workout,1h,Squat (Barbell),1,103.88,10,0,0,Lorem ipsum dolor sit amet,,8.0
Emily,2024-01-26,Emily Workout,1h,Squat (Barbell),1,104.19,5,0,0,Lorem ipsum dolor sit amet,,6.0
Emily,2024-01-27,Emily Workout,1h,Squat (Barbell),1,104.61,10,0,0,Lorem ipsum dolor sit amet,,7.8
Emily,2024-01-28,Emily Workout,1h,Squat (Barbell),1,105.08,9,0,0,Lorem ipsum dolor sit amet,,7.2
